classification,.geo
8,"{""type"":""Point"",""coordinates"":[-121.46290155439726,39.53124131547162]}"
8,"{""type"":""Point"",""coordinates"":[-110.64317667170154,34.022356309410284]}"
8,"{""type"":""Point"",""coordinates"":[-120.46689726672723,38.217317309841505]}"
8,"{""type"":""Point"",""coordinates"":[-117.79966150452596,34.26033205255177]}"
8,"{""type"":""Point"",""coordinates"":[-121.00824216376265,36.80525984626625]}"
8,"{""type"":""Point"",""coordinates"":[-121.03374895022095,39.13685324482701]}"
8,"{""type"":""Point"",""coordinates"":[-121.19637419414131,39.43690349659876]}"
8,"{""type"":""Point"",""coordinates"":[-120.28802904577589,35.63987581644275]}"
8,"{""type"":""Point"",""coordinates"":[-117.83150194274796,34.21671859818542]}"
8,"{""type"":""Point"",""coordinates"":[-123.21009511087237,39.227067623588205]}"
8,"{""type"":""Point"",""coordinates"":[-117.2283920394402,34.33806603542295]}"
8,"{""type"":""Point"",""coordinates"":[-119.28792062786783,36.678223712402485]}"
8,"{""type"":""Point"",""coordinates"":[-121.27881703362993,39.20211320273344]}"
8,"{""type"":""Point"",""coordinates"":[-121.62339889018035,39.089435441024925]}"
8,"{""type"":""Point"",""coordinates"":[-121.69682680432363,37.824643535926306]}"
8,"{""type"":""Point"",""coordinates"":[-121.77247561693046,39.34913965280992]}"
8,"{""type"":""Point"",""coordinates"":[-118.73583341253843,34.669905249633324]}"
8,"{""type"":""Point"",""coordinates"":[-122.10190905266778,40.658199854259045]}"
8,"{""type"":""Point"",""coordinates"":[-121.33066613468883,38.895113643355344]}"
8,"{""type"":""Point"",""coordinates"":[-121.33362208002103,38.700469301129395]}"
8,"{""type"":""Point"",""coordinates"":[-108.59651812854393,29.51531930227518]}"
8,"{""type"":""Point"",""coordinates"":[-122.19009807942157,39.4120405403855]}"
8,"{""type"":""Point"",""coordinates"":[-122.49302478615094,38.74679310763338]}"
8,"{""type"":""Point"",""coordinates"":[-120.60197023752949,36.06009194071125]}"
8,"{""type"":""Point"",""coordinates"":[-117.76426218742148,34.068163936821136]}"
8,"{""type"":""Point"",""coordinates"":[-122.60257745114481,38.90841442390333]}"
8,"{""type"":""Point"",""coordinates"":[-118.45869612941348,35.78600802389004]}"
8,"{""type"":""Point"",""coordinates"":[-121.49667342968559,38.58100501247754]}"
8,"{""type"":""Point"",""coordinates"":[-122.11526475432308,38.628270323474645]}"
8,"{""type"":""Point"",""coordinates"":[-117.86339521285622,36.25743207611102]}"
8,"{""type"":""Point"",""coordinates"":[-121.72328978209535,38.14912488268145]}"
8,"{""type"":""Point"",""coordinates"":[-123.05427061708414,40.720133740070814]}"
8,"{""type"":""Point"",""coordinates"":[-121.24229660690949,38.238011767087734]}"
8,"{""type"":""Point"",""coordinates"":[-121.85714493362359,40.1246372133531]}"
8,"{""type"":""Point"",""coordinates"":[-118.90440214727764,34.81814847226813]}"
8,"{""type"":""Point"",""coordinates"":[-117.3540336162446,34.19140647919453]}"
8,"{""type"":""Point"",""coordinates"":[-121.6163100702577,37.66894840810049]}"
8,"{""type"":""Point"",""coordinates"":[-121.32831087658664,39.07107084987169]}"
8,"{""type"":""Point"",""coordinates"":[-119.83567283112953,34.82148972215305]}"
8,"{""type"":""Point"",""coordinates"":[-121.86099459733659,40.579087233428325]}"
8,"{""type"":""Point"",""coordinates"":[-121.54782358800476,38.470704440405484]}"
8,"{""type"":""Point"",""coordinates"":[-121.70023018143401,38.56700201477083]}"
8,"{""type"":""Point"",""coordinates"":[-118.67010461242344,34.670787236190385]}"
8,"{""type"":""Point"",""coordinates"":[-121.59102169420557,39.239818224491074]}"
8,"{""type"":""Point"",""coordinates"":[-120.28266003621938,37.80452568896047]}"
8,"{""type"":""Point"",""coordinates"":[-116.55705596445704,32.98120299874541]}"
8,"{""type"":""Point"",""coordinates"":[-121.48353444996971,39.29096275041144]}"
8,"{""type"":""Point"",""coordinates"":[-121.25687087168579,38.20511452153551]}"
8,"{""type"":""Point"",""coordinates"":[-122.27686860528368,38.37584663811785]}"
8,"{""type"":""Point"",""coordinates"":[-117.48861898793031,33.64305918087421]}"
8,"{""type"":""Point"",""coordinates"":[-122.01677241531507,38.198446203171876]}"
8,"{""type"":""Point"",""coordinates"":[-111.38901746107435,34.51962776988113]}"
8,"{""type"":""Point"",""coordinates"":[-120.18321866052025,35.305248427912446]}"
8,"{""type"":""Point"",""coordinates"":[-122.23410243544934,40.76695733698039]}"
8,"{""type"":""Point"",""coordinates"":[-122.30628829191755,39.68838832855988]}"
8,"{""type"":""Point"",""coordinates"":[-120.66677414187673,38.007247200743855]}"
8,"{""type"":""Point"",""coordinates"":[-118.49312298403348,34.23751245973465]}"
8,"{""type"":""Point"",""coordinates"":[-120.94528890827537,39.15652729581554]}"
8,"{""type"":""Point"",""coordinates"":[-119.22578414245639,34.91497051859955]}"
8,"{""type"":""Point"",""coordinates"":[-110.9396499235805,33.781387304511675]}"
8,"{""type"":""Point"",""coordinates"":[-115.60238030121901,30.923689936951543]}"
8,"{""type"":""Point"",""coordinates"":[-118.5300798820937,35.61257190903317]}"
8,"{""type"":""Point"",""coordinates"":[-121.54311481231537,41.1987735052058]}"
8,"{""type"":""Point"",""coordinates"":[-123.12204164501647,39.243432176941695]}"
8,"{""type"":""Point"",""coordinates"":[-122.47872627232486,40.19852859920491]}"
8,"{""type"":""Point"",""coordinates"":[-119.85700887894644,37.42316016623177]}"
8,"{""type"":""Point"",""coordinates"":[-110.5610312485581,34.059345664223386]}"
8,"{""type"":""Point"",""coordinates"":[-121.98881276349304,39.454837448207414]}"
8,"{""type"":""Point"",""coordinates"":[-120.14792962795771,37.45135076090053]}"
8,"{""type"":""Point"",""coordinates"":[-108.6152522422194,29.387942887233308]}"
8,"{""type"":""Point"",""coordinates"":[-121.2116502294943,39.151871298091585]}"
8,"{""type"":""Point"",""coordinates"":[-120.2019112265285,37.55241209203746]}"
8,"{""type"":""Point"",""coordinates"":[-123.25715860998133,41.73405326458955]}"
8,"{""type"":""Point"",""coordinates"":[-120.54133191273681,35.909400800695884]}"
8,"{""type"":""Point"",""coordinates"":[-116.30489374807901,32.09054920814217]}"
8,"{""type"":""Point"",""coordinates"":[-111.34834541354296,34.334655211301886]}"
8,"{""type"":""Point"",""coordinates"":[-116.61814923602887,32.89818527250876]}"
8,"{""type"":""Point"",""coordinates"":[-122.5085269773311,39.45695817697287]}"
8,"{""type"":""Point"",""coordinates"":[-109.06689732588565,28.518294676773344]}"
8,"{""type"":""Point"",""coordinates"":[-121.51358523937998,38.908498799680416]}"
8,"{""type"":""Point"",""coordinates"":[-111.45258344419395,34.08519180136536]}"
8,"{""type"":""Point"",""coordinates"":[-123.13596280459727,39.72874241513695]}"
8,"{""type"":""Point"",""coordinates"":[-112.40886450588968,34.308200166654345]}"
8,"{""type"":""Point"",""coordinates"":[-121.46821274167722,38.08773290660769]}"
8,"{""type"":""Point"",""coordinates"":[-116.6009671701297,34.18823785276721]}"
8,"{""type"":""Point"",""coordinates"":[-122.44757111008252,40.99625821610008]}"
8,"{""type"":""Point"",""coordinates"":[-121.60943439097194,39.65481652842022]}"
8,"{""type"":""Point"",""coordinates"":[-118.9762907918327,36.401708521645794]}"
8,"{""type"":""Point"",""coordinates"":[-121.16765849793593,36.56242402416272]}"
8,"{""type"":""Point"",""coordinates"":[-122.46582474526863,39.75203502462915]}"
8,"{""type"":""Point"",""coordinates"":[-118.87970250725077,36.50392684789774]}"
8,"{""type"":""Point"",""coordinates"":[-119.00966238139193,34.3142857352635]}"
8,"{""type"":""Point"",""coordinates"":[-117.27132290071336,33.28925921787899]}"
8,"{""type"":""Point"",""coordinates"":[-122.04592557916617,38.186368494245514]}"
8,"{""type"":""Point"",""coordinates"":[-121.95494996114134,40.987983841510925]}"
8,"{""type"":""Point"",""coordinates"":[-120.7844387842645,38.52705421675405]}"
8,"{""type"":""Point"",""coordinates"":[-118.21337325673001,34.321625777136084]}"
8,"{""type"":""Point"",""coordinates"":[-120.92718301326667,39.015420922564694]}"
8,"{""type"":""Point"",""coordinates"":[-122.28392908234578,39.59013690582188]}"
8,"{""type"":""Point"",""coordinates"":[-121.17860242360196,37.19450284225637]}"
8,"{""type"":""Point"",""coordinates"":[-122.17559738539622,40.90645356951536]}"
8,"{""type"":""Point"",""coordinates"":[-120.57574557625557,45.64142485049605]}"
8,"{""type"":""Point"",""coordinates"":[-116.7887117190176,33.278401615929425]}"
8,"{""type"":""Point"",""coordinates"":[-122.39459561523738,39.898178209680786]}"
8,"{""type"":""Point"",""coordinates"":[-116.79738924775177,33.0924199875241]}"
8,"{""type"":""Point"",""coordinates"":[-122.05964033166025,38.17976506749315]}"
8,"{""type"":""Point"",""coordinates"":[-121.52227909945427,41.202423208331034]}"
8,"{""type"":""Point"",""coordinates"":[-119.71101336196045,39.18614421142524]}"
8,"{""type"":""Point"",""coordinates"":[-121.63944484073801,39.706644378591385]}"
8,"{""type"":""Point"",""coordinates"":[-121.94580080964265,40.69811378779837]}"
8,"{""type"":""Point"",""coordinates"":[-122.2913355822019,40.48526468161981]}"
8,"{""type"":""Point"",""coordinates"":[-122.80041568622704,39.081849426023695]}"
8,"{""type"":""Point"",""coordinates"":[-122.524274163619,40.5267531500767]}"
8,"{""type"":""Point"",""coordinates"":[-120.81905486776253,38.98021408077432]}"
8,"{""type"":""Point"",""coordinates"":[-122.18001809285754,38.98453176359596]}"
8,"{""type"":""Point"",""coordinates"":[-119.77512193770266,38.87132505928335]}"
8,"{""type"":""Point"",""coordinates"":[-121.048534162635,38.78729240483131]}"
8,"{""type"":""Point"",""coordinates"":[-122.18540140212373,40.14551457878037]}"
8,"{""type"":""Point"",""coordinates"":[-111.35936378145139,34.38182044381959]}"
8,"{""type"":""Point"",""coordinates"":[-121.81989416928036,38.8933345019359]}"
8,"{""type"":""Point"",""coordinates"":[-118.63239946617666,35.026278590690836]}"
8,"{""type"":""Point"",""coordinates"":[-108.56097587497389,28.272991778216866]}"
8,"{""type"":""Point"",""coordinates"":[-118.0649754691617,34.423748061202424]}"
8,"{""type"":""Point"",""coordinates"":[-120.51915961742112,38.40321920361539]}"
8,"{""type"":""Point"",""coordinates"":[-121.56660712117777,39.56339468325516]}"
8,"{""type"":""Point"",""coordinates"":[-122.36867892385138,40.48154176669815]}"
8,"{""type"":""Point"",""coordinates"":[-120.57585148473088,35.627067846257916]}"
8,"{""type"":""Point"",""coordinates"":[-118.76220440048192,34.853648963188505]}"
8,"{""type"":""Point"",""coordinates"":[-122.52981252091392,41.696646644555834]}"
8,"{""type"":""Point"",""coordinates"":[-118.55208110599233,34.75216503436395]}"
8,"{""type"":""Point"",""coordinates"":[-121.77336342446802,39.35215908905151]}"
8,"{""type"":""Point"",""coordinates"":[-117.09474478880624,33.43612030032648]}"
8,"{""type"":""Point"",""coordinates"":[-116.93675424040886,33.18229674324106]}"
8,"{""type"":""Point"",""coordinates"":[-121.6368860824089,38.1661316748667]}"
8,"{""type"":""Point"",""coordinates"":[-117.49415354358446,33.64366491872046]}"
8,"{""type"":""Point"",""coordinates"":[-122.92739926711894,38.97119747409854]}"
8,"{""type"":""Point"",""coordinates"":[-122.4346585971802,41.46242741202586]}"
8,"{""type"":""Point"",""coordinates"":[-118.7207508609869,36.11913466250831]}"
8,"{""type"":""Point"",""coordinates"":[-108.29066337891938,27.93387749794443]}"
8,"{""type"":""Point"",""coordinates"":[-118.56730569241246,34.73309904495264]}"
8,"{""type"":""Point"",""coordinates"":[-110.37844207011845,34.0252253066459]}"
8,"{""type"":""Point"",""coordinates"":[-122.78265681878084,40.853013886229775]}"
8,"{""type"":""Point"",""coordinates"":[-122.38525695716741,38.50935826005641]}"
8,"{""type"":""Point"",""coordinates"":[-121.74518849388988,40.53953550058926]}"
8,"{""type"":""Point"",""coordinates"":[-121.21620190975136,38.370849392665356]}"
8,"{""type"":""Point"",""coordinates"":[-123.36079266869665,41.210438529583385]}"
8,"{""type"":""Point"",""coordinates"":[-119.37938779460495,34.964337494366454]}"
8,"{""type"":""Point"",""coordinates"":[-121.03208800706707,37.731896602002955]}"
8,"{""type"":""Point"",""coordinates"":[-122.08093367607172,38.0439090599418]}"
8,"{""type"":""Point"",""coordinates"":[-116.9782336344607,33.44874541809258]}"
8,"{""type"":""Point"",""coordinates"":[-121.20666999082103,38.37590458136037]}"
8,"{""type"":""Point"",""coordinates"":[-120.35974760511654,37.37431385657586]}"
8,"{""type"":""Point"",""coordinates"":[-118.12673401530421,34.214809222829665]}"
8,"{""type"":""Point"",""coordinates"":[-108.93491825671289,28.21345484414214]}"
8,"{""type"":""Point"",""coordinates"":[-119.49518570960944,37.11872765204397]}"
8,"{""type"":""Point"",""coordinates"":[-118.6894539965349,35.81526210105017]}"
8,"{""type"":""Point"",""coordinates"":[-123.49964704673332,42.441456278655636]}"
8,"{""type"":""Point"",""coordinates"":[-116.69086864531178,33.01721500992406]}"
8,"{""type"":""Point"",""coordinates"":[-116.10094637395454,32.033718551421806]}"
8,"{""type"":""Point"",""coordinates"":[-118.7142405130763,34.77969324333391]}"
8,"{""type"":""Point"",""coordinates"":[-118.34168902782335,35.748466291792816]}"
8,"{""type"":""Point"",""coordinates"":[-122.15964253376032,40.36375399051796]}"
8,"{""type"":""Point"",""coordinates"":[-121.553212790363,38.74784650954291]}"
