classification,.geo
16,"{""type"":""Point"",""coordinates"":[-132.07488078784056,52.910878367529044]}"
16,"{""type"":""Point"",""coordinates"":[-131.61742153240297,52.46875365985395]}"
16,"{""type"":""Point"",""coordinates"":[-127.1327148946494,50.455537658900376]}"
16,"{""type"":""Point"",""coordinates"":[-127.58386381478736,50.22160199065836]}"
16,"{""type"":""Point"",""coordinates"":[-132.51242815299173,53.04740510897663]}"
16,"{""type"":""Point"",""coordinates"":[-132.86578450565378,54.06432165680197]}"
16,"{""type"":""Point"",""coordinates"":[-132.7423649986974,53.62232376923516]}"
16,"{""type"":""Point"",""coordinates"":[-135.07174327448172,56.65831061810043]}"
16,"{""type"":""Point"",""coordinates"":[-74.11054567999193,4.449689189555067]}"
16,"{""type"":""Point"",""coordinates"":[-132.5228001988212,53.32281120828786]}"
16,"{""type"":""Point"",""coordinates"":[-74.04303531909582,5.240210777709501]}"
16,"{""type"":""Point"",""coordinates"":[-132.19947487512547,53.30455878804045]}"
16,"{""type"":""Point"",""coordinates"":[-132.57775909076307,53.62488512391132]}"
16,"{""type"":""Point"",""coordinates"":[-125.47718286082988,49.1403781296679]}"
16,"{""type"":""Point"",""coordinates"":[-164.6476878313085,54.73265363728954]}"
16,"{""type"":""Point"",""coordinates"":[-133.1181098702861,55.17566505490603]}"
16,"{""type"":""Point"",""coordinates"":[-127.11551702419261,50.368922550541974]}"
16,"{""type"":""Point"",""coordinates"":[-164.50977087312296,54.90816305243921]}"
16,"{""type"":""Point"",""coordinates"":[-132.29756575537235,53.26347596614202]}"
16,"{""type"":""Point"",""coordinates"":[-132.44797903584703,53.429868712866636]}"
16,"{""type"":""Point"",""coordinates"":[-127.71849710892512,51.81791145095709]}"
16,"{""type"":""Point"",""coordinates"":[-123.72333634240228,47.581241278762434]}"
16,"{""type"":""Point"",""coordinates"":[-127.45768698020751,50.291246862442215]}"
16,"{""type"":""Point"",""coordinates"":[-154.48217732391163,56.521935159482]}"
16,"{""type"":""Point"",""coordinates"":[-131.5393078086082,52.43180891871658]}"
16,"{""type"":""Point"",""coordinates"":[-127.30793585678288,50.44381211156163]}"
16,"{""type"":""Point"",""coordinates"":[-131.69122478849695,52.9172100823725]}"
16,"{""type"":""Point"",""coordinates"":[-127.55837412083241,50.257513765360166]}"
16,"{""type"":""Point"",""coordinates"":[-127.9805170658239,50.748036951655656]}"
16,"{""type"":""Point"",""coordinates"":[-126.61314764241241,50.46414870425394]}"
16,"{""type"":""Point"",""coordinates"":[-132.50561782410776,55.08132162385371]}"
16,"{""type"":""Point"",""coordinates"":[-132.99394228961336,55.38470490276782]}"
16,"{""type"":""Point"",""coordinates"":[-132.4161718906443,53.36169281807423]}"
16,"{""type"":""Point"",""coordinates"":[-132.37690617369435,53.4046658076012]}"
16,"{""type"":""Point"",""coordinates"":[-132.81173356886862,54.01851807776643]}"
16,"{""type"":""Point"",""coordinates"":[-151.9811420665145,58.33002354565125]}"
16,"{""type"":""Point"",""coordinates"":[-127.54925675068196,50.18379778040458]}"
16,"{""type"":""Point"",""coordinates"":[-132.04518603272956,53.03360591320707]}"
16,"{""type"":""Point"",""coordinates"":[-127.66925373552296,50.20492096887863]}"
16,"{""type"":""Point"",""coordinates"":[-127.57338928879845,50.452912881116]}"
16,"{""type"":""Point"",""coordinates"":[-133.00653521858086,54.94752176411811]}"
16,"{""type"":""Point"",""coordinates"":[-76.90449614549513,1.4759591503650367]}"
16,"{""type"":""Point"",""coordinates"":[-126.3012977635617,49.46904143560233]}"
16,"{""type"":""Point"",""coordinates"":[-127.85383968033696,50.71403261337868]}"
16,"{""type"":""Point"",""coordinates"":[-123.83518824836182,47.5583743006159]}"
16,"{""type"":""Point"",""coordinates"":[-132.6218085449623,53.58838267818136]}"
16,"{""type"":""Point"",""coordinates"":[-131.16343350986241,52.144483834980925]}"
16,"{""type"":""Point"",""coordinates"":[-132.73680867369444,53.647159780217216]}"
16,"{""type"":""Point"",""coordinates"":[-126.55495536903148,49.73361882998428]}"
16,"{""type"":""Point"",""coordinates"":[-125.36405317576789,49.17638958935753]}"
16,"{""type"":""Point"",""coordinates"":[-135.71013601006158,57.03927128551296]}"
16,"{""type"":""Point"",""coordinates"":[-132.38997140474612,53.09654205999909]}"
16,"{""type"":""Point"",""coordinates"":[-132.2864951163292,52.98327595502123]}"
16,"{""type"":""Point"",""coordinates"":[-134.73663280583156,56.284855933902335]}"
16,"{""type"":""Point"",""coordinates"":[-124.03181563901028,47.85080579939721]}"
16,"{""type"":""Point"",""coordinates"":[-125.86345788777083,49.381113296423244]}"
16,"{""type"":""Point"",""coordinates"":[-132.0664746216632,53.27698989961381]}"
16,"{""type"":""Point"",""coordinates"":[-123.4431610063214,47.53594081135607]}"
16,"{""type"":""Point"",""coordinates"":[-131.95891844693043,52.69599524547597]}"
16,"{""type"":""Point"",""coordinates"":[-76.76950435376571,3.338766384007002]}"
16,"{""type"":""Point"",""coordinates"":[-126.4753320088145,49.97628080740721]}"
16,"{""type"":""Point"",""coordinates"":[-77.6076906952981,1.022701949367552]}"
16,"{""type"":""Point"",""coordinates"":[-126.74189592195063,50.18395649062175]}"
16,"{""type"":""Point"",""coordinates"":[-126.40699977021168,50.83668752866706]}"
16,"{""type"":""Point"",""coordinates"":[-164.0451935520043,54.63821996053089]}"
16,"{""type"":""Point"",""coordinates"":[-132.1272084207641,53.28107799148192]}"
16,"{""type"":""Point"",""coordinates"":[-125.32057267375403,49.24972319679695]}"
16,"{""type"":""Point"",""coordinates"":[-132.26141880394096,53.25656350923392]}"
16,"{""type"":""Point"",""coordinates"":[-73.83642790903153,4.827672601720915]}"
16,"{""type"":""Point"",""coordinates"":[-127.07926250078901,50.08020577924544]}"
16,"{""type"":""Point"",""coordinates"":[-131.85111366325071,53.026786655577304]}"
16,"{""type"":""Point"",""coordinates"":[-74.05558116692359,5.085876351447885]}"
16,"{""type"":""Point"",""coordinates"":[-133.07148806946907,53.89448783243796]}"
16,"{""type"":""Point"",""coordinates"":[-135.2826653290922,57.09758239406232]}"
16,"{""type"":""Point"",""coordinates"":[-134.1574471244713,56.11848239823408]}"
16,"{""type"":""Point"",""coordinates"":[-132.9129880810365,53.68607550036916]}"
16,"{""type"":""Point"",""coordinates"":[-127.66129712256942,50.4197195964118]}"
16,"{""type"":""Point"",""coordinates"":[-132.4367412432209,53.53458859157638]}"
16,"{""type"":""Point"",""coordinates"":[-132.63282102142674,53.84027481754912]}"
16,"{""type"":""Point"",""coordinates"":[-127.17419962751389,51.17132929632628]}"
16,"{""type"":""Point"",""coordinates"":[-132.02855337340915,52.934871384586145]}"
16,"{""type"":""Point"",""coordinates"":[-127.37072914668599,50.24290697170033]}"
16,"{""type"":""Point"",""coordinates"":[-132.43755251335,53.255781696022694]}"
16,"{""type"":""Point"",""coordinates"":[-164.266351196436,54.59081549988414]}"
16,"{""type"":""Point"",""coordinates"":[-134.66786789959443,56.20364659623156]}"
16,"{""type"":""Point"",""coordinates"":[-127.73965926037378,50.419197208735675]}"
16,"{""type"":""Point"",""coordinates"":[-125.69759250401253,49.23052297039258]}"
16,"{""type"":""Point"",""coordinates"":[-126.11377278046176,49.60187623020556]}"
16,"{""type"":""Point"",""coordinates"":[-131.37003051171254,52.318266443116265]}"
16,"{""type"":""Point"",""coordinates"":[-131.6313082537112,52.66172022272826]}"
16,"{""type"":""Point"",""coordinates"":[-128.0570831933982,50.777698647923295]}"
16,"{""type"":""Point"",""coordinates"":[-132.34677610464553,53.2561263214263]}"
16,"{""type"":""Point"",""coordinates"":[-131.9907611168214,53.12756830035721]}"
16,"{""type"":""Point"",""coordinates"":[-126.90377291435367,50.40498391517646]}"
16,"{""type"":""Point"",""coordinates"":[-126.10020773000315,49.782840791257584]}"
16,"{""type"":""Point"",""coordinates"":[-126.9964417117943,50.032635176152446]}"
16,"{""type"":""Point"",""coordinates"":[-134.932955021654,56.41130314322278]}"
16,"{""type"":""Point"",""coordinates"":[-132.34811534532946,53.296560205501365]}"
16,"{""type"":""Point"",""coordinates"":[-132.33562775785646,54.95201784676638]}"
16,"{""type"":""Point"",""coordinates"":[-127.46972656006594,50.27661442882673]}"
16,"{""type"":""Point"",""coordinates"":[-123.7128708933522,47.57877661133453]}"
16,"{""type"":""Point"",""coordinates"":[-132.1044502288347,53.3029551539565]}"
16,"{""type"":""Point"",""coordinates"":[-131.93986112082487,52.93687677094213]}"
16,"{""type"":""Point"",""coordinates"":[-127.58422058070269,50.323501557374186]}"
16,"{""type"":""Point"",""coordinates"":[-152.91359437914613,57.31706171268926]}"
16,"{""type"":""Point"",""coordinates"":[-131.65186112591388,52.676079882836625]}"
16,"{""type"":""Point"",""coordinates"":[-132.7282195247854,53.59429183877847]}"
16,"{""type"":""Point"",""coordinates"":[-125.98978753019098,49.826605646803394]}"
16,"{""type"":""Point"",""coordinates"":[-166.74057518944434,53.51633137133725]}"
16,"{""type"":""Point"",""coordinates"":[-132.46749802474372,53.53654063948371]}"
16,"{""type"":""Point"",""coordinates"":[-77.72228398933025,0.573702170861197]}"
16,"{""type"":""Point"",""coordinates"":[-132.72096772909055,53.52521725122301]}"
16,"{""type"":""Point"",""coordinates"":[-132.376898211287,53.22242212791957]}"
16,"{""type"":""Point"",""coordinates"":[-132.3374876023529,53.1590544136227]}"
16,"{""type"":""Point"",""coordinates"":[-132.38202235857443,53.25598885523286]}"
16,"{""type"":""Point"",""coordinates"":[-76.79472568086928,1.6119198879415597]}"
16,"{""type"":""Point"",""coordinates"":[-132.70090976308634,54.01653389802692]}"
16,"{""type"":""Point"",""coordinates"":[-131.17092121640655,52.223519271777896]}"
16,"{""type"":""Point"",""coordinates"":[-127.25426786674609,51.32227105292794]}"
16,"{""type"":""Point"",""coordinates"":[-131.46069882805386,52.324789593860196]}"
16,"{""type"":""Point"",""coordinates"":[-77.60868973012964,0.9484935813671319]}"
16,"{""type"":""Point"",""coordinates"":[-154.12281821160255,56.51031555989329]}"
16,"{""type"":""Point"",""coordinates"":[-126.48940343397155,49.56408881640769]}"
16,"{""type"":""Point"",""coordinates"":[-127.48003202886102,50.258283625272874]}"
16,"{""type"":""Point"",""coordinates"":[-127.45083356498249,50.085216688487975]}"
16,"{""type"":""Point"",""coordinates"":[-132.48386886748426,53.50997335117957]}"
16,"{""type"":""Point"",""coordinates"":[-82.9143944116782,9.111661803905548]}"
16,"{""type"":""Point"",""coordinates"":[-132.78966791501765,53.84626239223441]}"
16,"{""type"":""Point"",""coordinates"":[-123.52692361363866,47.50446488952141]}"
16,"{""type"":""Point"",""coordinates"":[-74.51027985284193,3.530722283654122]}"
16,"{""type"":""Point"",""coordinates"":[-132.9179244027739,53.8401213578021]}"
16,"{""type"":""Point"",""coordinates"":[-125.02644554973634,49.14240338918386]}"
16,"{""type"":""Point"",""coordinates"":[-152.55249662221408,58.10382175019964]}"
16,"{""type"":""Point"",""coordinates"":[-132.17690209472545,53.39390150678336]}"
16,"{""type"":""Point"",""coordinates"":[-126.97883846469354,50.12656362606447]}"
16,"{""type"":""Point"",""coordinates"":[-162.35753076905155,54.62394679097481]}"
16,"{""type"":""Point"",""coordinates"":[-127.38906624967541,50.333282161549654]}"
16,"{""type"":""Point"",""coordinates"":[-132.97310184245728,54.84193010309224]}"
16,"{""type"":""Point"",""coordinates"":[-124.51356646156444,48.65582641482619]}"
16,"{""type"":""Point"",""coordinates"":[-135.7064008844221,57.09224184260248]}"
16,"{""type"":""Point"",""coordinates"":[-131.43375585699815,52.41984104609943]}"
16,"{""type"":""Point"",""coordinates"":[-134.69855718632834,56.26846861981266]}"
16,"{""type"":""Point"",""coordinates"":[-130.2326881859537,53.49059280693654]}"
16,"{""type"":""Point"",""coordinates"":[-76.71192794369236,1.6407194259537732]}"
16,"{""type"":""Point"",""coordinates"":[-127.08766127535448,50.2881021982924]}"
16,"{""type"":""Point"",""coordinates"":[-132.67778305475946,55.21768362300406]}"
16,"{""type"":""Point"",""coordinates"":[-127.76069559170212,51.75756775336609]}"
16,"{""type"":""Point"",""coordinates"":[-134.30602439252104,55.844160819060995]}"
16,"{""type"":""Point"",""coordinates"":[-76.86256328566353,1.2568646215425334]}"
16,"{""type"":""Point"",""coordinates"":[-164.67926266938647,54.66875923925904]}"
16,"{""type"":""Point"",""coordinates"":[-132.5232880317526,53.24628161880153]}"
16,"{""type"":""Point"",""coordinates"":[-127.93841292690205,50.568511550314746]}"
16,"{""type"":""Point"",""coordinates"":[-131.5866187970067,52.50216282823622]}"
16,"{""type"":""Point"",""coordinates"":[-132.90973025468043,53.75232798888383]}"
16,"{""type"":""Point"",""coordinates"":[-127.68768348663062,50.33285086752604]}"
16,"{""type"":""Point"",""coordinates"":[-132.18380392238953,53.38060902072373]}"
16,"{""type"":""Point"",""coordinates"":[-126.54675268903371,50.267781923345034]}"
16,"{""type"":""Point"",""coordinates"":[-132.6503988726023,53.56411705483795]}"
16,"{""type"":""Point"",""coordinates"":[-131.99082779380208,53.030402262307355]}"
16,"{""type"":""Point"",""coordinates"":[-132.5682350589679,53.466840230123516]}"
16,"{""type"":""Point"",""coordinates"":[-131.94792597886402,52.853215701930544]}"
16,"{""type"":""Point"",""coordinates"":[-130.54362132972722,54.0108106494459]}"
16,"{""type"":""Point"",""coordinates"":[-126.22504498495897,49.60557649905552]}"
16,"{""type"":""Point"",""coordinates"":[-132.84961741443377,53.81398117114648]}"
16,"{""type"":""Point"",""coordinates"":[-132.42369923623264,53.23048183873462]}"
16,"{""type"":""Point"",""coordinates"":[-127.25414605026369,50.31050874880888]}"
16,"{""type"":""Point"",""coordinates"":[-132.678502699421,53.80348401218335]}"
16,"{""type"":""Point"",""coordinates"":[-132.06172979946638,54.73223395858249]}"
16,"{""type"":""Point"",""coordinates"":[-133.61164000719486,55.54011011477131]}"
16,"{""type"":""Point"",""coordinates"":[-132.59298560969168,53.30402082357893]}"
16,"{""type"":""Point"",""coordinates"":[-125.31497638764911,49.18174148574531]}"
16,"{""type"":""Point"",""coordinates"":[-166.56643932371398,53.59249903676857]}"
16,"{""type"":""Point"",""coordinates"":[-131.59224215443749,52.43844193238538]}"
16,"{""type"":""Point"",""coordinates"":[-125.4482934378372,49.3583686303369]}"
16,"{""type"":""Point"",""coordinates"":[-127.57846874157332,50.172239466530904]}"
16,"{""type"":""Point"",""coordinates"":[-127.56456663714474,50.411126410126194]}"
16,"{""type"":""Point"",""coordinates"":[-76.88992359439983,1.6762936085725904]}"
16,"{""type"":""Point"",""coordinates"":[-131.98032752551546,53.13323530352121]}"
16,"{""type"":""Point"",""coordinates"":[-127.94171479567864,50.6534468341378]}"
16,"{""type"":""Point"",""coordinates"":[-126.5245142831426,50.11887239349291]}"
16,"{""type"":""Point"",""coordinates"":[-127.30204271908158,50.3731346586124]}"
16,"{""type"":""Point"",""coordinates"":[-132.52678898273336,53.174888985008195]}"
16,"{""type"":""Point"",""coordinates"":[-131.10402656800747,52.205159862315604]}"
16,"{""type"":""Point"",""coordinates"":[-133.07143327561278,53.81581931594547]}"
16,"{""type"":""Point"",""coordinates"":[-132.0646982809567,53.29239167976907]}"
16,"{""type"":""Point"",""coordinates"":[-132.68064743641324,53.833147683157016]}"
16,"{""type"":""Point"",""coordinates"":[-73.15953993545216,5.855177622686036]}"
16,"{""type"":""Point"",""coordinates"":[-131.17587843200462,52.19968089922572]}"
16,"{""type"":""Point"",""coordinates"":[-128.11915294735283,50.626301950220515]}"
16,"{""type"":""Point"",""coordinates"":[-127.52307405667425,51.42440787857733]}"
16,"{""type"":""Point"",""coordinates"":[-125.90752682322542,49.372940229234956]}"
16,"{""type"":""Point"",""coordinates"":[-133.0394315747358,53.89293293040427]}"
16,"{""type"":""Point"",""coordinates"":[-133.0311362021958,53.82945378933203]}"
16,"{""type"":""Point"",""coordinates"":[-132.05325223266345,53.034345322840664]}"
16,"{""type"":""Point"",""coordinates"":[-131.99797525839622,52.68518475002363]}"
16,"{""type"":""Point"",""coordinates"":[-132.01415999977985,53.146373354583154]}"
16,"{""type"":""Point"",""coordinates"":[-131.70265948727192,52.69678695388339]}"
16,"{""type"":""Point"",""coordinates"":[-132.16527111139288,53.444434668540495]}"
16,"{""type"":""Point"",""coordinates"":[-164.4785022032244,54.42916644201201]}"
16,"{""type"":""Point"",""coordinates"":[-127.77565991989636,50.37693701171529]}"
16,"{""type"":""Point"",""coordinates"":[-133.01389101317747,55.02529231362123]}"
16,"{""type"":""Point"",""coordinates"":[-134.9647358225763,56.50049437508209]}"
16,"{""type"":""Point"",""coordinates"":[-128.06130247751642,50.718005616453674]}"
16,"{""type"":""Point"",""coordinates"":[-132.39235436077726,53.38635734174189]}"
16,"{""type"":""Point"",""coordinates"":[-132.77890811182925,53.73244788414023]}"
16,"{""type"":""Point"",""coordinates"":[-77.2404693226335,1.1205688304706498]}"
16,"{""type"":""Point"",""coordinates"":[-132.91375630873637,53.517966642883685]}"
16,"{""type"":""Point"",""coordinates"":[-126.05095229343479,50.35149566824254]}"
16,"{""type"":""Point"",""coordinates"":[-127.06337085722816,50.50659290278364]}"
16,"{""type"":""Point"",""coordinates"":[-125.74052514681736,49.33292957171318]}"
16,"{""type"":""Point"",""coordinates"":[-127.53705774837256,50.28467982978523]}"
16,"{""type"":""Point"",""coordinates"":[-126.11561519025705,49.60318631212891]}"
16,"{""type"":""Point"",""coordinates"":[-132.9870399498673,53.805269954912376]}"
16,"{""type"":""Point"",""coordinates"":[-123.53735129052309,47.43069936821961]}"
16,"{""type"":""Point"",""coordinates"":[-132.794571631559,53.64134359423358]}"
16,"{""type"":""Point"",""coordinates"":[-132.85288838887044,53.71039046831823]}"
16,"{""type"":""Point"",""coordinates"":[-76.79250518793582,1.9990137521192228]}"
16,"{""type"":""Point"",""coordinates"":[-132.07001827286606,52.92518822584229]}"
16,"{""type"":""Point"",""coordinates"":[-132.3101814529458,52.91477884110706]}"
16,"{""type"":""Point"",""coordinates"":[-132.15010716214627,53.05305215745527]}"
16,"{""type"":""Point"",""coordinates"":[-132.78627364084414,53.525402255511736]}"
16,"{""type"":""Point"",""coordinates"":[-127.62810344462605,50.453890350555625]}"
16,"{""type"":""Point"",""coordinates"":[-132.95688247693485,53.722372310218084]}"
16,"{""type"":""Point"",""coordinates"":[-132.54109451569624,53.85097171049891]}"
16,"{""type"":""Point"",""coordinates"":[-127.71599957462682,50.152112472241775]}"
16,"{""type"":""Point"",""coordinates"":[-132.09436660782072,53.30040796880065]}"
16,"{""type"":""Point"",""coordinates"":[-123.51778768055823,47.53339981447099]}"
16,"{""type"":""Point"",""coordinates"":[-126.87185342450547,50.07673264752923]}"
16,"{""type"":""Point"",""coordinates"":[-125.46759752542835,48.96803362446235]}"
16,"{""type"":""Point"",""coordinates"":[-132.66420898709822,53.27223328690493]}"
16,"{""type"":""Point"",""coordinates"":[-132.13786546489857,53.07559388805517]}"
16,"{""type"":""Point"",""coordinates"":[-74.14425247363465,5.062704926827129]}"
16,"{""type"":""Point"",""coordinates"":[-132.62168358721428,53.793465152344716]}"
16,"{""type"":""Point"",""coordinates"":[-133.1137455968874,55.14984626495586]}"
16,"{""type"":""Point"",""coordinates"":[-123.4582213572117,47.599949192752796]}"
16,"{""type"":""Point"",""coordinates"":[-132.11909267088296,53.10294093527653]}"
16,"{""type"":""Point"",""coordinates"":[-131.57639848367083,52.68879552277244]}"
16,"{""type"":""Point"",""coordinates"":[-132.28537341569552,53.233855059536396]}"
16,"{""type"":""Point"",""coordinates"":[-132.79413758568384,53.772803184651316]}"
16,"{""type"":""Point"",""coordinates"":[-132.92468527505216,53.969862560242206]}"
16,"{""type"":""Point"",""coordinates"":[-126.66377730815596,49.68325588573048]}"
16,"{""type"":""Point"",""coordinates"":[-127.0138171882435,50.353176180519085]}"
16,"{""type"":""Point"",""coordinates"":[-127.71979703796755,50.31464085620418]}"
16,"{""type"":""Point"",""coordinates"":[-132.1073660750329,53.09357025416035]}"
16,"{""type"":""Point"",""coordinates"":[-126.85954238447636,50.019435848277965]}"
16,"{""type"":""Point"",""coordinates"":[-131.17708652622193,52.266859430055206]}"
16,"{""type"":""Point"",""coordinates"":[-131.9934206561565,52.83825227445834]}"
16,"{""type"":""Point"",""coordinates"":[-132.80179627602294,54.03087266441723]}"
16,"{""type"":""Point"",""coordinates"":[-127.14554526264277,50.28248825233604]}"
16,"{""type"":""Point"",""coordinates"":[-126.09491197885268,49.92906108490639]}"
16,"{""type"":""Point"",""coordinates"":[-147.83610864364553,59.87223244913277]}"
16,"{""type"":""Point"",""coordinates"":[-132.01683434037537,52.841346502728626]}"
16,"{""type"":""Point"",""coordinates"":[-125.90551984954475,49.36806665006864]}"
16,"{""type"":""Point"",""coordinates"":[-133.01446627903726,53.93374710054453]}"
16,"{""type"":""Point"",""coordinates"":[-132.98666617034561,54.85197595590748]}"
16,"{""type"":""Point"",""coordinates"":[-132.28326416270164,53.095939651077714]}"
16,"{""type"":""Point"",""coordinates"":[-131.70420883955876,52.82360139947569]}"
16,"{""type"":""Point"",""coordinates"":[-125.93010822059938,49.43180865748058]}"
16,"{""type"":""Point"",""coordinates"":[-125.31363193209452,49.14840660459005]}"
16,"{""type"":""Point"",""coordinates"":[-131.1662370659268,52.16158971860675]}"
16,"{""type"":""Point"",""coordinates"":[-126.36174910380267,49.593288647746725]}"
16,"{""type"":""Point"",""coordinates"":[-127.67101813710269,51.788193974588175]}"
16,"{""type"":""Point"",""coordinates"":[-132.44638736507846,53.11727761355349]}"
16,"{""type"":""Point"",""coordinates"":[-127.64275361169946,51.72502142390819]}"
16,"{""type"":""Point"",""coordinates"":[-127.19080992808708,49.97584703622982]}"
16,"{""type"":""Point"",""coordinates"":[-133.43965303095624,55.22350492910045]}"
16,"{""type"":""Point"",""coordinates"":[-131.72309622784317,53.06021164010133]}"
16,"{""type"":""Point"",""coordinates"":[-125.29198533539311,49.16538312466469]}"
16,"{""type"":""Point"",""coordinates"":[-127.8969768147981,50.404267259335185]}"
16,"{""type"":""Point"",""coordinates"":[-134.9522154482752,56.602820528439516]}"
16,"{""type"":""Point"",""coordinates"":[-165.5302553937193,54.14212881203236]}"
16,"{""type"":""Point"",""coordinates"":[-132.12673991633213,52.97378020188292]}"
16,"{""type"":""Point"",""coordinates"":[-132.20503566186665,53.305383132057834]}"
16,"{""type"":""Point"",""coordinates"":[-131.34035220353533,52.25223113784527]}"
16,"{""type"":""Point"",""coordinates"":[-132.64225311728623,53.27038692884051]}"
16,"{""type"":""Point"",""coordinates"":[-131.8147049550171,52.779893609404816]}"
16,"{""type"":""Point"",""coordinates"":[-127.21865987827964,50.20389072454339]}"
16,"{""type"":""Point"",""coordinates"":[-132.20033897190223,55.06261635707854]}"
16,"{""type"":""Point"",""coordinates"":[-133.10660629506376,53.90281139662233]}"
16,"{""type"":""Point"",""coordinates"":[-127.57053513982194,50.197607765293256]}"
16,"{""type"":""Point"",""coordinates"":[-147.9206634454418,59.77766152206089]}"
16,"{""type"":""Point"",""coordinates"":[-132.47859950423143,53.17194318721356]}"
16,"{""type"":""Point"",""coordinates"":[-125.97853959065552,49.424657753751916]}"
16,"{""type"":""Point"",""coordinates"":[-125.51069727334479,49.3193727421038]}"
16,"{""type"":""Point"",""coordinates"":[-126.78802795097502,50.02162248998634]}"
16,"{""type"":""Point"",""coordinates"":[-126.51868545077336,50.11673729272784]}"
16,"{""type"":""Point"",""coordinates"":[-132.60746420765383,53.53373405246593]}"
16,"{""type"":""Point"",""coordinates"":[-76.82303701231723,1.3507782183656019]}"
16,"{""type"":""Point"",""coordinates"":[-164.67430563235015,54.65890929335732]}"
16,"{""type"":""Point"",""coordinates"":[-167.61167739585915,53.24866301639127]}"
16,"{""type"":""Point"",""coordinates"":[-131.05322175585962,52.08473312984115]}"
16,"{""type"":""Point"",""coordinates"":[-132.05286159132538,53.03408739515048]}"
16,"{""type"":""Point"",""coordinates"":[-132.619491964796,53.35689537634932]}"
16,"{""type"":""Point"",""coordinates"":[-166.1182806379546,53.76939778804179]}"
16,"{""type"":""Point"",""coordinates"":[-132.14384914511987,53.376696516561715]}"
16,"{""type"":""Point"",""coordinates"":[-132.8679978585133,53.61294383623135]}"
16,"{""type"":""Point"",""coordinates"":[-132.5425751325791,53.28831876828607]}"
16,"{""type"":""Point"",""coordinates"":[-132.21793648560453,53.31836345562952]}"
16,"{""type"":""Point"",""coordinates"":[-74.00057280035332,5.2885787121335985]}"
16,"{""type"":""Point"",""coordinates"":[-132.2840587504015,53.28769420382854]}"
16,"{""type"":""Point"",""coordinates"":[-164.35997567015315,54.90311422679533]}"
16,"{""type"":""Point"",""coordinates"":[-126.9206932799064,50.40354906644964]}"
16,"{""type"":""Point"",""coordinates"":[-131.73724626146316,52.91222100430916]}"
16,"{""type"":""Point"",""coordinates"":[-132.4026130117349,53.091580069284326]}"
16,"{""type"":""Point"",""coordinates"":[-131.47710440105266,52.38853415923768]}"
16,"{""type"":""Point"",""coordinates"":[-132.1633809443614,53.085660897781025]}"
16,"{""type"":""Point"",""coordinates"":[-164.41179168935656,54.43520626829414]}"
16,"{""type"":""Point"",""coordinates"":[-127.40044429056957,50.24383679826471]}"
16,"{""type"":""Point"",""coordinates"":[-132.82754073143334,53.56764600483643]}"
16,"{""type"":""Point"",""coordinates"":[-130.5526307569226,53.98298911204385]}"
16,"{""type"":""Point"",""coordinates"":[-127.87230754316147,50.689021804693425]}"
16,"{""type"":""Point"",""coordinates"":[-125.69772918711976,49.245494899257594]}"
16,"{""type"":""Point"",""coordinates"":[-125.2754206443187,49.153395450648034]}"
16,"{""type"":""Point"",""coordinates"":[-132.56808807110914,53.200812861530444]}"
16,"{""type"":""Point"",""coordinates"":[-131.79548964949242,52.66021603911928]}"
16,"{""type"":""Point"",""coordinates"":[-125.70583858751664,49.259542655392885]}"
16,"{""type"":""Point"",""coordinates"":[-131.69609137455353,52.520737037468685]}"
16,"{""type"":""Point"",""coordinates"":[-77.76501276341719,0.9365997022411046]}"
16,"{""type"":""Point"",""coordinates"":[-132.40542210774817,53.166237071786064]}"
16,"{""type"":""Point"",""coordinates"":[-132.96703938625916,53.93450583921054]}"
16,"{""type"":""Point"",""coordinates"":[-132.843248792949,54.002137322703504]}"
16,"{""type"":""Point"",""coordinates"":[-126.85856129750437,49.929640886454386]}"
16,"{""type"":""Point"",""coordinates"":[-132.50094563435516,53.58935928806814]}"
16,"{""type"":""Point"",""coordinates"":[-154.17065412957518,56.50857196529275]}"
16,"{""type"":""Point"",""coordinates"":[-132.53790910930255,53.3123922898798]}"
16,"{""type"":""Point"",""coordinates"":[-165.1434145677563,54.083097427375094]}"
16,"{""type"":""Point"",""coordinates"":[-132.56687103777782,53.54879017210241]}"
16,"{""type"":""Point"",""coordinates"":[-127.87789971263032,50.78067728760452]}"
16,"{""type"":""Point"",""coordinates"":[-132.06988490243126,52.904251240652975]}"
16,"{""type"":""Point"",""coordinates"":[-132.23043125960567,53.38380972234062]}"
16,"{""type"":""Point"",""coordinates"":[-126.8337196663282,50.497236023267384]}"
16,"{""type"":""Point"",""coordinates"":[-127.90567612317155,50.40145918663295]}"
16,"{""type"":""Point"",""coordinates"":[-133.1034549195292,53.79535076965794]}"
16,"{""type"":""Point"",""coordinates"":[-132.63166979164782,53.60963038990681]}"
16,"{""type"":""Point"",""coordinates"":[-131.17953906574584,52.31150493484398]}"
16,"{""type"":""Point"",""coordinates"":[-126.84456397189687,50.132840940675244]}"
16,"{""type"":""Point"",""coordinates"":[-132.19986303863016,53.2513566548443]}"
