classification,.geo
21,"{""type"":""Point"",""coordinates"":[-99.33640665882183,45.58764964928846]}"
21,"{""type"":""Point"",""coordinates"":[-98.75324871454397,42.82670813394105]}"
21,"{""type"":""Point"",""coordinates"":[-99.3632937393793,45.09012698989001]}"
21,"{""type"":""Point"",""coordinates"":[-99.3559923396446,44.33569128905594]}"
21,"{""type"":""Point"",""coordinates"":[-99.82211465267628,43.059730276322135]}"
21,"{""type"":""Point"",""coordinates"":[-101.0020151963825,46.015713580388564]}"
21,"{""type"":""Point"",""coordinates"":[-100.73808993012665,42.38659691150357]}"
21,"{""type"":""Point"",""coordinates"":[-98.92456302339414,45.307190085739016]}"
21,"{""type"":""Point"",""coordinates"":[-98.85826129573725,44.79836341436378]}"
21,"{""type"":""Point"",""coordinates"":[-99.27723624306549,45.24811572314594]}"
21,"{""type"":""Point"",""coordinates"":[-99.89358146936985,45.55435698125308]}"
21,"{""type"":""Point"",""coordinates"":[-98.75664210651239,45.39848368621049]}"
21,"{""type"":""Point"",""coordinates"":[-98.85974744993099,43.04247269782717]}"
21,"{""type"":""Point"",""coordinates"":[-100.25009835987983,42.89997424634791]}"
21,"{""type"":""Point"",""coordinates"":[-99.61579025900943,45.66058774396009]}"
21,"{""type"":""Point"",""coordinates"":[-98.89179959463887,45.443899156490154]}"
21,"{""type"":""Point"",""coordinates"":[-98.40185379244781,46.51221193820555]}"
21,"{""type"":""Point"",""coordinates"":[-99.55089483620657,43.88199365066787]}"
21,"{""type"":""Point"",""coordinates"":[-98.71875609064755,43.710447346258135]}"
21,"{""type"":""Point"",""coordinates"":[-98.04871639079214,44.95024755237855]}"
21,"{""type"":""Point"",""coordinates"":[-101.32558736641721,46.37082436768944]}"
21,"{""type"":""Point"",""coordinates"":[-99.95928071951157,45.454265537891274]}"
21,"{""type"":""Point"",""coordinates"":[-99.51749139905488,45.503336537642525]}"
21,"{""type"":""Point"",""coordinates"":[-101.93266015211815,42.99787058662676]}"
21,"{""type"":""Point"",""coordinates"":[-103.30750973312047,44.119996296664155]}"
21,"{""type"":""Point"",""coordinates"":[-100.5459661188775,43.29230287560026]}"
21,"{""type"":""Point"",""coordinates"":[-99.32121299734536,44.16898951688254]}"
21,"{""type"":""Point"",""coordinates"":[-98.62427480874503,45.3443219499892]}"
21,"{""type"":""Point"",""coordinates"":[-101.53271667456089,46.285100494040336]}"
21,"{""type"":""Point"",""coordinates"":[-101.90039218171178,45.89196277718319]}"
21,"{""type"":""Point"",""coordinates"":[-97.57465654050834,46.47943709981187]}"
21,"{""type"":""Point"",""coordinates"":[-101.80463535783498,42.921765955830125]}"
21,"{""type"":""Point"",""coordinates"":[-99.23895505809126,40.17433258670243]}"
21,"{""type"":""Point"",""coordinates"":[-99.27732095986168,45.426269975385836]}"
21,"{""type"":""Point"",""coordinates"":[-99.0168057560922,45.73128944006134]}"
21,"{""type"":""Point"",""coordinates"":[-100.80503255200199,42.91162375589243]}"
21,"{""type"":""Point"",""coordinates"":[-101.78413579591403,42.800606776103606]}"
21,"{""type"":""Point"",""coordinates"":[-100.83557013514526,42.9321748476457]}"
21,"{""type"":""Point"",""coordinates"":[-98.88153116397751,43.12480243313919]}"
21,"{""type"":""Point"",""coordinates"":[-98.82429008534359,45.81364589739049]}"
21,"{""type"":""Point"",""coordinates"":[-96.80847516010185,44.37973826081566]}"
21,"{""type"":""Point"",""coordinates"":[-99.81540289269742,45.86028165757763]}"
21,"{""type"":""Point"",""coordinates"":[-100.33420229154592,46.2901343544602]}"
21,"{""type"":""Point"",""coordinates"":[-101.1453247917604,43.04618642029451]}"
21,"{""type"":""Point"",""coordinates"":[-98.11129438738257,45.107667493640484]}"
21,"{""type"":""Point"",""coordinates"":[-99.09150989813027,45.66482495307491]}"
21,"{""type"":""Point"",""coordinates"":[-100.6465728902107,42.738661221361916]}"
21,"{""type"":""Point"",""coordinates"":[-99.31118834052333,45.60889630678206]}"
21,"{""type"":""Point"",""coordinates"":[-98.31140986431865,46.16834018523323]}"
